"","ciri2_ids","dcc_ids"
"1966","chr18:31447705-31463598","chr10:94083626-94187819"
"1967","chr14:43420839-43461320","chr1:104696204-104750940"
"1968","chr17:79573257-79612177","chr6:64252023-64256972"
"1969","chr6:109742370-109745287","chr1:170450030-170450980"
"1970","chr8:63332376-63335340","chr18:2005294-2013322"
"1971","chr7:37119218-37131623","chr4:66214543-66219277"
"1972","chrX:63177769-63195572","chr9:43968846-43977575"
"1973","chr3:7456433-7475230","chr6:10920914-10923681"
"1974","chr11:70797120-70799636","chr9:81232085-81275269"
"1975","chr2:247883196-247894081","chr15:70790038-70832121"
"1976","chr1:61388743-61406321","chr1:266020777-266021582"
"1977","chr12:13879069-13884323","chr2:34476081-34503654"
"1978","chr13:82185980-82190210","chr11:31723564-31733245"
"1979","chr5:127620259-127635191","chr19:34270069-34305849"
"1980","chr11:70086253-70096544","chr18:69654505-69657373"
"1981","chr13:110837569-110856315","chr15:107998442-107998511"
"1982","chr9:112406660-112412113","chr13:83601157-83607039"
"1983","chr6:147114190-147123388","chr2:247423411-247446708"
"1984","chr1:217810817-217816442","chr17:16124900-16143144"
"1985","chr11:60943399-60956337","chr5:144931944-144932532"
"1986","chrX:113604180-113626246","chr1:221158075-221158230"
"1987","chr16:21223068-21238306","chr15:48268665-48284550"
"1988","chr2:199880862-199882743","chr8:508994-509712"
"1989","chr1:21142145-21149467","chr18:59190041-59192425"
"1990","chr5:157901413-157903058","chr5:160131467-160133589"
"1991","chr2:124187476-124205983","chr16:32120310-32121085"
"1992","chr17:58006111-58023915","chr18:63850233-63850273"
"1993","chr19:34270069-34298610","chr1:46877133-46894154"
"1994","chr1:275999821-276141673","chr5:12171585-12172003"
"1995","chr8:22804233-22805257","chr6:104798968-104846483"
"1996","chr1:81437928-81438850","chr8:6135492-6161740"
"1997","chr16:2115374-2128403","chr5:157863697-157864867"
"1998","chr10:61882916-61885796","chr20:5129033-5131408"
"1999","chr1:164931730-164947123","chr2:238009644-238038227"
"2000","chr6:19003638-19012898","chr5:119097703-119129476"
"2001","chr11:60646798-60656478","chr12:12898458-12907771"
"2002","chr2:27326041-27333634","chr1:221158163-221158251"
"2003","chr11:24547990-24550752","chr14:113803013-113822690"
"2004","chr7:18434485-18435878","chr1:36417425-36419485"
"2005","chr9:65976760-65980632","chr1:86877736-86888952"
"2006","chr1:247743814-247766953","chr12:43576497-43576734"
"2007","chr2:183520240-183555315","chr15:61664226-61683055"
"2008","chr6:125438435-125594377","chr1:178907896-178908042"
"2009","chr17:70309152-70310609","chrX:111078990-111279672"
"2010","chr17:16124900-16129065","chr20:7539820-7539903"
"2011","chr5:144931944-144942704","chr14:46526210-46655662"
"2012","chr13:57044027-57047903","chr20:45512674-45553536"
"2013","chr4:96744220-96787475","chr11:68806320-68807669"
"2014","chr5:148050939-148054556","chr3:152985421-153050014"
"2015","chr1:190980864-190991049","chr5:128959422-128973060"
"2016","chr1:215905137-215910920","chr8:76897417-76904745"
"2017","chr6:14480490-14490352","chr1:81437928-81438850"
"2018","chr4:100779730-100783015","chr16:63915078-63933482"
"2019","chr3:163592872-163595055","chr12:5414850-5502496"
"2020","chr2:47139938-47146434","chr2:188348239-188364907"
"2021","chr2:29095988-29114770","chr7:2488969-2492669"
"2022","chr18:31609901-31619788","chr2:150755405-150756431"
"2023","chr5:167455211-167455676","chr4:58714645-58748926"
"2024","chr1:243079518-243080161","chr1:174609600-174613577"
"2025","chr10:16706378-16730140","chr18:29409770-29412096"
"2026","chr15:109125713-109141568","chr1:185263914-185267832"
"2027","chr10:94615617-94617077","chr4:131366412-131382968"
"2028","chr1:252539423-252547611","chr12:24991053-24992274"
"2029","chr11:15457479-15474826","chr12:9061581-9062262"
"2030","chr9:73848192-73853852","chr20:4423562-4423732"
"2031","chr16:7126591-7138308","chr1:1841452-1846589"
"2032","chr5:7763385-7780390","chr9:15704796-15705083"
"2033","chr17:87758882-87760775","chr5:167486001-167581074"
"2034","chr20:31723858-31736111","chr7:70688610-70697117"
"2035","chr14:37228632-37254001","chr6:104828874-104846483"
"2036","chr12:43576497-43576734","chr8:118024067-118026748"
"2037","chr2:23042186-23044366","chr10:11101237-11384763"
"2038","chr3:123819852-123838734","chr8:109500138-109518011"
"2039","chr4:31194859-31319352","chr12:25012054-25013513"
"2040","chr1:225019523-225021984","chr2:172370528-172370657"
"2041","chr6:144200238-144275272","chr6:125523808-125524984"
"2042","chr17:5524117-5571375","chr9:81216557-81222354"
"2043","chr2:226925637-226926225","chr10:67973997-67982051"
"2044","chr2:247836113-247858291","chr8:71367383-71368241"
"2045","chr4:66193731-66196279","chr17:76245627-76265943"
"2046","chr1:260791756-260801171","chr3:14484035-14491179"
"2047","chr2:43012575-43027794","chr10:48452001-48470732"
"2048","chr6:21301779-21315141","chr14:113812793-113857380"
"2049","chr4:58714647-58739890","chr9:97936624-97936683"
"2050","chr9:43974886-43977575","chr9:73752937-73773659"
"2051","chr19:34372674-34395489","chr1:220039308-220040146"
"2052","chr10:55283300-55305080","chr13:69180747-69184773"
"2053","chr6:2269718-2280310","chr1:201623287-201643727"
"2054","chr17:85036937-85057912","chr2:86920503-86922190"
"2055","chr5:139379737-139401879","chr3:177140837-177145025"
"2056","chr7:124180911-124182706","chr17:54298407-54301447"
"2057","chr6:1613963-1614878","chrX:157321365-157321650"
"2058","chr14:10419799-10420720","chr8:70339051-70367391"
"2059","chr18:71141382-71149287","chr5:8808346-8810643"
"2060","chr4:27509136-27524886","chr6:24430679-24436282"
"2061","chr9:17795244-17796133","chrX:52581092-52927297"
"2062","chr18:72593000-72595275","chr4:33929479-33934304"
"2063","chr11:34612627-34616155","chr1:157470071-157490006"
"2064","chr8:78521649-78538216","chr4:168219620-168221653"
"2065","chr14:37251286-37262083","chr13:86424477-86451001"
"2066","chr18:2016346-2032491","chr5:64346707-64358597"
"2067","chr5:62081720-62093458","chr4:100779730-100783015"
"2068","chr3:162834006-162851494","chrX:135406401-135428629"
"2069","chr18:61323689-61335698","chr11:32807347-32832388"
"2070","chr5:158071477-158074209","chr15:110234718-110248309"
"2071","chr1:225086648-225087197","chr4:181153728-181214993"
"2072","chr10:776697-783836","chr1:154405931-154447475"
"2073","chr15:48268665-48284550","chr2:45778706-45813991"
"2074","chr7:144080542-144084759","chr1:221157552-221157661"
"2075","chr2:62481428-62502988","chrMT:6777-6936"
"2076","chr1:175171303-175218889","chr16:50483767-50487052"
"2077","chr4:58765341-58780524","chr1:276707440-276708789"
"2078","chr1:251455609-251485480","chr1:11909606-11948638"
"2079","chr8:104199588-104202285","chr1:20945434-20962540"
"2080","chr12:9061581-9062262","chr5:122655270-122671094"
"2081","chr14:82168512-82184087","chr1:260490864-260500688"
"2082","chr2:247836113-247883725","chr4:29658278-29658319"
"2083",NA,"chr5:168985430-168991261"
"2084",NA,"chr2:33252541-33287948"
"2085",NA,"chr9:119750465-119765191"
"2086",NA,"chr18:36637823-36639900"
"2087",NA,"chr6:10961830-10979314"
"2088",NA,"chr9:99266783-99267021"
"2089",NA,"chr9:10347615-10349027"
"2090",NA,"chr17:38026513-38080864"
"2091",NA,"chr4:49201155-49220556"
"2092",NA,"chr5:136420692-136447778"
"2093",NA,"chr3:140598632-140622850"
"2094",NA,"chr2:94434295-94435675"
"2095",NA,"chr1:150887401-150961642"
"2096",NA,"chr6:54522274-54530157"
"2097",NA,"chr1:166351174-166368428"
"2098",NA,"chr10:61207781-61217982"
"2099",NA,"chr6:21268305-21308087"
"2100",NA,"chr18:63775736-63777031"
"2101",NA,"chr1:276009094-276141673"
"2102",NA,"chr16:75599426-75634822"
"2103",NA,"chr1:221158194-221158257"
"2104",NA,"chr8:127529769-127530047"
"2105",NA,"chr13:44907813-44944534"
"2106",NA,"chr8:60493750-60521742"
"2107",NA,"chr1:135860270-135871550"
"2108",NA,"chr1:11913282-11913470"
"2109",NA,"chr2:248770225-248811031"
"2110",NA,"chr10:90433263-90444110"
"2111",NA,"chr10:86222510-86227004"
"2112",NA,"chr9:1633967-1634035"
"2113",NA,"chr1:221158158-221158255"
"2114",NA,"chr2:20488617-20531444"
"2115",NA,"chr3:59847598-59862336"
"2116",NA,"chr19:10873491-10932411"
"2117",NA,"chr9:113534378-113545068"
"2118",NA,"chr9:53915311-53926159"
"2119",NA,"chr1:217779008-217782988"
"2120",NA,"chr14:106492370-106500203"
"2121",NA,"NW_007906843.1:36896-37025"
"2122",NA,"chr3:140555175-140616459"
"2123",NA,"chr14:81267948-81280976"
"2124",NA,"chr15:25320488-25335135"
"2125",NA,"chr2:56451097-56456188"
"2126",NA,"chr11:53197531-53202367"
"2127",NA,"chr20:50659751-50699734"
"2128",NA,"chr4:183483025-183487172"
"2129",NA,"chr1:264674065-264689905"
"2130",NA,"chr18:77512807-77520779"
"2131",NA,"chr4:162942928-162943843"
"2132",NA,"chr17:79352356-79391846"
"2133",NA,"chr4:152921913-152925673"
"2134",NA,"chr12:40329454-40332371"
"2135",NA,"chr5:12145855-12145899"
"2136",NA,"chr12:40921342-40923559"
"2137",NA,"chr1:233464787-233469856"
"2138",NA,"chr13:113832448-113840267"
"2139",NA,"chr10:29318809-29319752"
"2140",NA,"chr18:81418662-81428974"
"2141",NA,"chr5:60591600-60597799"
"2142",NA,"chr9:113534327-113546234"
"2143",NA,"chr1:127025462-127025957"
"2144",NA,"chr17:36602134-36627167"
"2145",NA,"chr3:162841402-162841778"
"2146",NA,"chr9:94463647-94504892"
"2147",NA,"chr3:3399474-3414759"
"2148",NA,"chr2:189723524-189729005"
"2149",NA,"chr15:37171042-37182319"
"2150",NA,"chr1:276011500-276141673"
"2151",NA,"chr17:75596939-75616081"
"2152",NA,"chrX:157759524-157761798"
"2153",NA,"chr1:6804365-6816920"
"2154",NA,"chr5:73961475-73976112"
"2155",NA,"chr1:43797777-43806044"
"2156",NA,"chr10:48460656-48484868"
"2157",NA,"chr14:64742511-64994485"
"2158",NA,"chrMT:7998-8076"
"2159",NA,"chr2:33217330-33258660"
"2160",NA,"chr12:5414844-5502490"
"2161",NA,"chr1:255997207-255997410"
"2162",NA,"chr8:104192886-104202285"
"2163",NA,"chr10:1413338-1419399"
"2164",NA,"chr19:34249087-34312530"
"2165",NA,"chr2:20507150-20531444"
"2166",NA,"chr16:10782168-10802548"
"2167",NA,"chr11:68722906-68725314"
"2168",NA,"chr9:67242046-67257543"
"2169",NA,"chr14:60527172-60539431"
"2170",NA,"chr1:221158116-221158198"
"2171",NA,"chr17:84855705-84901793"
"2172",NA,"chr9:61618320-61623019"
"2173",NA,"chr6:72555054-72565752"
"2174",NA,"chr1:221158106-221158206"
"2175",NA,"chr4:58661993-58673972"
"2176",NA,"chrY:562326-562757"
"2177",NA,"chr7:130076152-130078636"
"2178",NA,"chr7:73834044-73848871"
"2179",NA,"chr1:221192972-221193334"
"2180",NA,"chr17:19160994-19321551"
"2181",NA,"chr9:92859987-92880445"
"2182",NA,"chr16:2188047-2188252"
"2183",NA,"chr5:155850980-155851664"
"2184",NA,"chr17:5511386-5548199"
"2185",NA,"chr15:38229783-38230203"
"2186",NA,"chr1:251455609-251485480"
"2187",NA,"chr1:221158193-221158256"
"2188",NA,"chrX:144328480-144330480"
"2189",NA,"chr4:168499186-168517342"
"2190",NA,"chr2:113124837-113174590"
"2191",NA,"chr7:118685128-118884100"
"2192",NA,"chr17:6857810-6864981"
"2193",NA,"chr15:70790038-70803614"
"2194",NA,"chr8:100004848-100004889"
"2195",NA,"chr17:79761095-79789485"
"2196",NA,"chr17:29164233-29164286"
"2197",NA,"chr5:171934969-171935318"
"2198",NA,"chr3:123819852-123833222"
"2199",NA,"chr6:76599297-76608864"
"2200",NA,"chr10:48728451-48753281"
"2201",NA,"chr1:221158096-221158189"
"2202",NA,"chr14:86689200-86694961"
"2203",NA,"chr6:111709226-111724523"
"2204",NA,"chr12:1975318-1979802"
"2205",NA,"chr20:27902769-27903535"
"2206",NA,"chr4:117422680-117436312"
"2207",NA,"chr3:136874645-136896550"
"2208",NA,"chr14:82239645-82240095"
"2209",NA,"chr8:39224604-39235362"
"2210",NA,"chr19:49158646-49159228"
"2211",NA,"chr2:231383147-231409493"
"2212",NA,"chr12:24183336-24183590"
"2213",NA,"chr20:50755699-50771244"
"2214",NA,"chr9:92325183-92327598"
"2215",NA,"chrX:119124012-119124100"
"2216",NA,"chr15:23792824-23793342"
"2217",NA,"chr18:61308852-61311205"
"2218",NA,"chr1:234681715-234683020"
"2219",NA,"chr4:168514863-168517342"
"2220",NA,"chr8:124353233-124355370"
"2221",NA,"chr1:137247124-137264458"
"2222",NA,"chr13:35597462-35669017"
"2223",NA,"chr4:115104274-115142108"
"2224",NA,"chr14:33340160-33340976"
"2225",NA,"chr12:47286246-47292049"
"2226",NA,"chr9:1442054-1485363"
"2227",NA,"chr7:59556898-59587384"
"2228",NA,"chr3:71788186-71800225"
"2229",NA,"chr18:70254197-70255206"
"2230",NA,"chr1:198429807-198432232"
"2231",NA,"chr16:19734284-19735661"
"2232",NA,"chr7:76837537-76845975"
"2233",NA,"chr18:77272004-77275861"
"2234",NA,"chr9:71920586-71955010"
"2235",NA,"chr2:34491471-34517560"
"2236",NA,"NW_007906222.1:10542-12949"
"2237",NA,"chr17:5511386-5571375"
"2238",NA,"chr1:177253849-177254818"
"2239",NA,"chr8:48583631-48597919"
"2240",NA,"chr2:172370524-172370653"
"2241",NA,"chr1:41834768-41838187"
"2242",NA,"chr13:109457218-109471561"
"2243",NA,"chr19:57064910-57073804"
"2244",NA,"chr11:83225853-83225946"
"2245",NA,"chr1:54418130-54440291"
"2246",NA,"chrMT:14919-15061"
"2247",NA,"chr1:221158109-221158208"
"2248",NA,"chr12:24212377-24212412"
"2249",NA,"chr7:26522315-26526603"
"2250",NA,"chr4:162942928-162943933"
"2251",NA,"chr16:7438795-7463395"
"2252",NA,"chr6:129864989-129878486"
"2253",NA,"chr6:96224909-96232767"
"2254",NA,"chr1:221158124-221158206"
"2255",NA,"chr20:7743547-7744144"
"2256",NA,"chr3:81121255-81143240"
"2257",NA,"chr1:244630341-244728217"
"2258",NA,"chr8:131890854-131899165"
"2259",NA,"chr8:26267895-26271172"
"2260",NA,"chr5:59074851-59076210"
"2261",NA,"chr18:69647502-69657373"
"2262",NA,"chr6:76096955-76097860"
"2263",NA,"chr4:156729921-157147819"
"2264",NA,"chr2:195761079-195795666"
"2265",NA,"chr13:76979427-77004245"
"2266",NA,"chr4:57387152-57396104"
"2267",NA,"chr4:162942928-162943391"
"2268",NA,"chr20:27278618-27279990"
"2269",NA,"chr10:63332685-63333602"
"2270",NA,"chr3:155219138-155219354"
"2271",NA,"chr13:51586293-51586355"
"2272",NA,"chr17:24032670-24045965"
"2273",NA,"chr4:129695266-129701688"
"2274",NA,"chr7:140415223-140417547"
"2275",NA,"chr17:81177595-81187710"
"2276",NA,"chr16:71849834-71853546"
"2277",NA,"chr2:49109238-49112006"
"2278",NA,"chr3:112871181-112878538"
"2279",NA,"chr11:83225851-83225944"
"2280",NA,"chr1:221158618-221158787"
"2281",NA,"chr2:189383399-189395748"
"2282",NA,"chr8:94725468-94730732"
"2283",NA,"chr17:1626807-1630198"
"2284",NA,"chr15:70790038-70792497"
"2285",NA,"chr17:79367996-79561626"
"2286",NA,"chr4:7695555-7707693"
"2287",NA,"chr4:87186852-87193410"
"2288",NA,"chr19:43034247-43034862"
"2289",NA,"chr7:79934111-79936460"
"2290",NA,"chr14:33012918-33016623"
"2291",NA,"chr7:704293-706680"
"2292",NA,"chr10:89213652-89214852"
"2293",NA,"chr13:86432220-86451001"
"2294",NA,"chr11:34631080-34646928"
"2295",NA,"chr10:574395-593608"
"2296",NA,"chr10:108055097-108321594"
"2297",NA,"chr8:118124457-118128078"
"2298",NA,"chr5:131738939-131740535"
"2299",NA,"chr6:96673386-96673419"
"2300",NA,"chr11:31723564-31747202"
"2301",NA,"chr10:106272609-106282178"
"2302",NA,"chr12:1793318-1793869"
"2303",NA,"chr11:73126466-73144093"
"2304",NA,"chr17:44520056-44757985"
"2305",NA,"chr10:48881490-48881717"
"2306",NA,"chr2:123316067-123316165"
"2307",NA,"chr10:66891013-66900528"
"2308",NA,"chr11:87574249-87591013"
"2309",NA,"chr18:5191058-5194413"
"2310",NA,"chr10:88861715-88861798"
"2311",NA,"chr1:244657648-244664389"
"2312",NA,"chr14:43400193-43421044"
"2313",NA,"chr3:113288394-113292071"
"2314",NA,"chr8:28018432-28026404"
"2315",NA,"chr2:128562842-128636642"
"2316",NA,"chr2:22950023-22964734"
"2317",NA,"chr2:247858119-247883725"
"2318",NA,"chr5:7763385-7780390"
"2319",NA,"chr3:3512475-3517163"
"2320",NA,"chr1:278580846-278594581"
"2321",NA,"chrX:51713405-51794841"
"2322",NA,"chr6:129621583-129660096"
"2323",NA,"chr5:77106304-77114667"
"2324",NA,"chr3:123825681-123833222"
"2325",NA,"chr13:96986684-97023051"
"2326",NA,"chr5:7777226-7798747"
"2327",NA,"chr5:102680609-102689769"
"2328",NA,"chr2:206956638-206976810"
"2329",NA,"chr6:21940315-21940445"
"2330",NA,"chr18:72593000-72595275"
"2331",NA,"chr17:79573257-79575914"
"2332",NA,"chr2:187525295-187532740"
"2333",NA,"chr16:70699699-70705130"
"2334",NA,"chr12:25021003-25021178"
"2335",NA,"chr15:108315938-108318732"
"2336",NA,"chr5:160127466-160128172"
"2337",NA,"chr16:71013767-71016529"
"2338",NA,"chr1:54422411-54461625"
"2339",NA,"chr11:89293785-89332868"
"2340",NA,"chr12:30082881-30083826"
"2341",NA,"chr17:85727609-85727794"
"2342",NA,"chr9:41309609-41311450"
"2343",NA,"chr17:37911319-37913118"
"2344",NA,"chrMT:13436-13591"
"2345",NA,"chr3:63717453-63756786"
"2346",NA,"chr2:120518895-120524977"
"2347",NA,"chr6:21536571-21540152"
"2348",NA,"chr6:96487054-96541680"
"2349",NA,"chr17:34787652-34799549"
"2350",NA,"chr5:167455211-167455676"
"2351",NA,"chr2:226999743-227021305"
"2352",NA,"chr7:28987514-28990116"
"2353",NA,"chr17:83567831-83589045"
"2354",NA,"chr16:79762493-79771880"
"2355",NA,"chr2:11780889-11790870"
"2356",NA,"chr2:226925637-226942478"
"2357",NA,"chr6:135758249-135760736"
"2358",NA,"chr2:28986099-29006321"
"2359",NA,"chr8:23508992-23560371"
"2360",NA,"chr5:156454276-156455447"
"2361",NA,"chr6:21999499-22011689"
"2362",NA,"chr3:44500847-44522988"
"2363",NA,"chr3:64554659-64556084"
"2364",NA,"chr20:5972508-5975676"
"2365",NA,"chr7:137216397-137281978"
"2366",NA,"chr16:85333905-85334177"
"2367",NA,"chr1:175700307-175720685"
"2368",NA,"chr13:41898165-41907307"
"2369",NA,"chr11:79608284-79608423"
"2370",NA,"chr18:17404077-17496916"
"2371",NA,"chr2:61256535-61293941"
"2372",NA,"chr3:119640479-119640893"
"2373",NA,"chr6:91933750-91961861"
"2374",NA,"chr1:194725205-194725817"
"2375",NA,"chr17:79740146-79789485"
"2376",NA,"chr12:51582921-51584301"
"2377",NA,"chr6:44257376-44259292"
"2378",NA,"chr1:20961258-20962540"
"2379",NA,"chr18:48443339-48443646"
"2380",NA,"chr17:90327972-90334785"
"2381",NA,"chr10:64425984-64431795"
"2382",NA,"chr8:64205386-64233082"
"2383",NA,"chr11:84632585-84638229"
"2384",NA,"chrMT:1665-1821"
"2385",NA,"chr3:14484049-14491166"
"2386",NA,"chr15:104262027-104270252"
"2387",NA,"chr11:84623876-84638229"
"2388",NA,"chr2:247836113-247858291"
"2389",NA,"chr12:29985632-29988732"
"2390",NA,"chr3:60029646-60032771"
"2391",NA,"chr4:66322916-66340458"
"2392",NA,"chr2:198276002-198284858"
"2393",NA,"chr8:53075010-53143722"
"2394",NA,"chr5:132379454-133067054"
"2395",NA,"chr10:82761849-82762248"
"2396",NA,"chr18:27445384-27449360"
"2397",NA,"chr5:156527284-156527822"
"2398",NA,"chr2:20507150-20555751"
"2399",NA,"chr3:123299120-123308032"
"2400",NA,"chr17:79382994-79575914"
"2401",NA,"chr17:79609613-79612177"
"2402",NA,"chr18:15480332-15490831"
"2403",NA,"chr17:77176705-77178100"
"2404",NA,"chr1:249715145-249787624"
"2405",NA,"chr2:140376512-140377746"
"2406",NA,"chrX:157320211-157323891"
"2407",NA,"chr8:70194477-70206310"
"2408",NA,"chr6:144211592-144275272"
"2409",NA,"chr9:103192881-103200530"
