"","ciri2_ids","dcc_ids"
"2054",NA,"chr15:70790038-70803614"
"2055",NA,"chr8:18588065-18588652"
"2056",NA,"chr17:19160994-19225009"
"2057",NA,"chr3:148167095-148173002"
"2058",NA,"chr8:100004848-100004889"
"2059",NA,"chr17:79761095-79789485"
"2060",NA,"chr2:61054405-61054772"
"2061",NA,"chr3:123819852-123833222"
"2062",NA,"chr17:5514017-5571375"
"2063",NA,"chr6:76599297-76608864"
"2064",NA,"chr1:221158096-221158189"
"2065",NA,"chr5:73923649-73951450"
"2066",NA,"chr1:203160930-203272822"
"2067",NA,"chr1:176334639-176346651"
"2068",NA,"chrX:4935293-4935509"
"2069",NA,"chr1:221158166-221158233"
"2070",NA,"chr3:136874645-136896550"
"2071",NA,"chr4:49207203-49220556"
"2072",NA,"chr19:49158646-49159228"
"2073",NA,"chr9:92325183-92327598"
"2074",NA,"chr15:23792824-23793342"
"2075",NA,"chr18:61308852-61311205"
"2076",NA,"chr3:112870249-112878538"
"2077",NA,"chr13:98386342-98399944"
"2078",NA,"chr4:168514863-168517342"
"2079",NA,"chr15:56817525-56830099"
"2080",NA,"chr8:124353233-124355370"
"2081",NA,"chr1:221183845-221183994"
"2082",NA,"chr1:137247124-137264458"
"2083",NA,"chr14:33340160-33340976"
"2084",NA,"chr12:47286246-47292049"
"2085",NA,"chr1:79807301-79810373"
"2086",NA,"chr9:1442054-1485363"
"2087",NA,"chr10:805713-835214"
"2088",NA,"chr7:59556898-59587384"
"2089",NA,"chr18:70254197-70255206"
"2090",NA,"chr1:198429807-198432232"
"2091",NA,"chr7:76837537-76845975"
"2092",NA,"chr2:34491471-34517560"
"2093",NA,"NW_007906222.1:10542-12949"
"2094",NA,"chr6:137873535-137878362"
"2095",NA,"chr1:177253849-177254818"
"2096",NA,"chr8:48583631-48597919"
"2097",NA,"chr2:172370524-172370653"
"2098",NA,"chr13:109457218-109471561"
"2099",NA,"chr19:25886356-25886812"
"2100",NA,"chrMT:14919-15061"
"2101",NA,"chr11:64795077-64800821"
"2102",NA,"chr12:24212377-24212412"
"2103",NA,"chr7:26522315-26526603"
"2104",NA,"chr16:7438795-7463395"
"2105",NA,"chr17:5532157-5571375"
"2106",NA,"chr4:181372550-181375305"
"2107",NA,"chr1:221158124-221158206"
"2108",NA,"chr3:81121255-81143240"
"2109",NA,"chr1:244630341-244728217"
"2110",NA,"chr8:131890854-131899165"
"2111",NA,"chr8:26267895-26271172"
"2112",NA,"chr9:78954377-78956073"
"2113",NA,"chr18:69647502-69657373"
"2114",NA,"chr4:156729921-157147819"
"2115",NA,"chr2:195761079-195795666"
"2116",NA,"chr13:76979427-77004245"
"2117",NA,"chr4:57387152-57396104"
"2118",NA,"chr7:98672633-98682856"
"2119",NA,"chr20:27278618-27279990"
"2120",NA,"chr10:63332685-63333602"
"2121",NA,"chr13:51586293-51586355"
"2122",NA,"chr17:24032670-24045965"
"2123",NA,"chr13:25672724-25691066"
"2124",NA,"chr7:140415223-140417547"
"2125",NA,"chr17:81177595-81187710"
"2126",NA,"chr16:71849834-71853546"
"2127",NA,"chr2:49109238-49112006"
"2128",NA,"chr3:112871181-112878538"
"2129",NA,"chr11:83225851-83225944"
"2130",NA,"chr1:221158618-221158787"
"2131",NA,"chr10:48165219-48194542"
"2132",NA,"chr8:94725468-94730732"
"2133",NA,"chr14:84742438-84766181"
"2134",NA,"chr2:27713879-27755196"
"2135",NA,"chr17:79367996-79561626"
"2136",NA,"chr4:87186852-87193410"
"2137",NA,"chr19:43034247-43034862"
"2138",NA,"chr7:704293-706680"
"2139",NA,"chr10:89213652-89214852"
"2140",NA,"chr13:86432220-86451001"
"2141",NA,"chr10:574395-593608"
"2142",NA,"chr10:108055097-108321594"
"2143",NA,"chr1:203349307-203363181"
"2144",NA,"chr12:1793318-1793869"
"2145",NA,"chr11:34462325-34500943"
"2146",NA,"chr11:73126466-73144093"
"2147",NA,"chr14:46637981-46681204"
"2148",NA,"chr17:19160994-19378495"
"2149",NA,"chr17:44520056-44757985"
"2150",NA,"chr10:48881490-48881717"
"2151",NA,"chr10:66891013-66900528"
"2152",NA,"chr3:113288394-113292071"
"2153",NA,"chr8:28018432-28026404"
"2154",NA,"chr2:128562842-128636642"
"2155",NA,"chr2:22950023-22964734"
"2156",NA,"chr2:247858119-247883725"
"2157",NA,"chr5:7763385-7780390"
"2158",NA,"chr3:3512475-3517163"
"2159",NA,"chr1:278580846-278594581"
"2160",NA,"chr2:61301866-61319541"
"2161",NA,"chrX:51713405-51794841"
"2162",NA,"chr2:251176578-251376470"
"2163",NA,"chr6:129621583-129660096"
"2164",NA,"chr7:34946800-34947071"
"2165",NA,"chr13:56114438-56183125"
"2166",NA,"chr5:77106304-77114667"
"2167",NA,"chr3:123825681-123833222"
"2168",NA,"chr13:96986684-97023051"
"2169",NA,"chr5:7777226-7798747"
"2170",NA,"chr1:221158121-221158230"
"2171",NA,"chr2:206956638-206976810"
"2172",NA,"chr11:84619089-84624060"
"2173",NA,"chr17:79573257-79575914"
"2174",NA,"chr2:187525295-187532740"
"2175",NA,"chr15:108315938-108318732"
"2176",NA,"chr2:225028162-225030778"
"2177",NA,"chr1:90162702-90163689"
"2178",NA,"chr7:62948599-62949077"
"2179",NA,"chr12:5733574-5773035"
"2180",NA,"chr2:247949324-247953356"
"2181",NA,"chr16:71013767-71016529"
"2182",NA,"chr1:37982216-38529247"
"2183",NA,"chr12:30082881-30083826"
"2184",NA,"chr17:37911319-37913118"
"2185",NA,"chr6:21536571-21540152"
"2186",NA,"chr17:34787652-34799549"
"2187",NA,"chr6:21231540-21235374"
"2188",NA,"chr5:167455211-167455676"
"2189",NA,"chr2:218919131-218929338"
"2190",NA,"chr17:83567831-83589045"
"2191",NA,"chr5:116421900-116422431"
"2192",NA,"chr2:11780889-11790870"
"2193",NA,"chr2:226925637-226942478"
"2194",NA,"chr8:63433246-63436674"
"2195",NA,"chr8:23508992-23560371"
"2196",NA,"chr3:44500847-44522988"
"2197",NA,"chr3:64554659-64556084"
"2198",NA,"chr7:137216397-137281978"
"2199",NA,"chr1:175700307-175720685"
"2200",NA,"chr13:41898165-41907307"
"2201",NA,"chr11:79608284-79608423"
"2202",NA,"chr6:91933750-91961861"
"2203",NA,"chr17:79740146-79789485"
"2204",NA,"chr12:51582921-51584301"
"2205",NA,"chr18:48443339-48443646"
"2206",NA,"chr10:82752092-82752724"
"2207",NA,"chr15:51936366-51954838"
"2208",NA,"chr9:70787138-70787910"
"2209",NA,"chr17:90327972-90334785"
"2210",NA,"chr1:221152616-221152815"
"2211",NA,"chr8:64205386-64233082"
"2212",NA,"chr11:84632585-84638229"
"2213",NA,"chr11:84623876-84638229"
"2214",NA,"chr1:164367968-164380890"
"2215",NA,"chr2:247836113-247858291"
"2216",NA,"chr12:29985632-29988732"
"2217",NA,"chr2:198276002-198284858"
"2218",NA,"chr8:53075010-53143722"
"2219",NA,"chr18:77466020-77489468"
"2220",NA,"chr18:27445384-27449360"
"2221",NA,"chr5:156527284-156527822"
"2222",NA,"chr2:20507150-20555751"
"2223",NA,"chr4:180100018-180100087"
"2224",NA,"chr3:123299120-123308032"
"2225",NA,"chr17:79609613-79612177"
"2226",NA,"chr3:11167975-11168835"
"2227",NA,"chr17:77176705-77178100"
"2228",NA,"chr1:249715145-249787624"
"2229",NA,"chrX:157320211-157323891"
"2230",NA,"chr6:99638043-99644030"
"2231",NA,"chr8:70194477-70206310"
"2232",NA,"chr13:99457983-99462113"
"2233",NA,"chr6:144211592-144275272"
