"ID","MA2","MA4","MA5","MA7","SA25","SA28","SA30","SA32","HA17","HA18","HA19","N-1","N-2","N-3","N-4"
"chr16:2115374-2126628",18,2,7,0,20,10,22,14,7,10,6,9,20,31,12
"chr4:62617602-62619866",4,6,9,7,4,4,8,5,12,16,4,12,4,3,8
"chr5:167516581-167547741",3,7,4,2,7,4,7,2,2,5,9,9,10,4,4
"chr18:71136036-71149287",24,17,15,13,13,6,11,9,23,22,9,14,17,13,15
"chr18:3380629-3400440",2,3,2,0,0,0,0,0,0,0,0,0,2,0,0
"chr20:14335985-14342412",4,8,3,0,0,0,0,4,3,4,2,3,0,3,0
"chr17:79352356-79391846",3,3,0,4,2,0,0,0,9,7,0,3,0,4,5
"chr8:23508992-23524947",0,0,0,2,6,0,0,2,5,4,3,6,0,0,5
"chr7:95149972-95166554",3,0,0,0,0,0,0,0,0,2,0,0,3,0,3
"chr1:150887401-150961642",4,2,3,7,12,4,7,5,10,9,7,0,0,0,0
"chr8:82334237-82340165",0,0,0,0,0,0,0,0,0,0,3,3,0,0,3
"chr14:88761036-88762419",2,4,3,0,3,0,0,0,3,3,3,3,7,0,0
"chr9:121831708-121862897",8,5,4,3,4,0,3,2,4,6,7,4,5,0,7
"chr14:81667646-81672500",3,5,0,3,2,5,7,0,8,14,3,0,0,0,3
"chr11:84619089-84638229",5,3,4,6,8,0,9,3,5,6,4,6,9,9,9
"chr1:134843160-134848903",4,2,4,6,2,9,5,0,3,11,0,7,14,8,9
"chr17:1059417-1065593",0,0,3,0,0,0,5,0,2,3,0,3,0,0,0
"chr11:34611539-34616155",0,0,2,0,2,3,5,0,0,4,3,0,2,0,5
"chr2:104882050-104908155",0,0,4,2,0,2,2,5,0,0,0,3,0,3,4
"chr18:27261576-27278436",10,4,3,0,3,0,5,2,4,0,0,0,2,5,2
"chr1:150937283-150961642",5,4,0,4,3,0,5,0,2,2,0,0,0,0,0
"chr3:13510410-13522529",39,31,35,29,41,29,48,30,57,69,50,29,39,28,19
"chr5:116593430-116658945",0,2,0,0,0,2,5,7,3,3,4,2,8,9,0
"chr9:71957021-71960153",0,0,0,0,0,0,0,0,4,2,0,0,0,3,0
"chr17:83525682-83539887",0,0,0,0,0,3,0,0,5,2,2,0,0,0,0
"chr18:1803205-1819028",0,0,3,2,4,8,5,4,5,0,0,0,5,0,0
"chr16:54080267-54093004",0,0,0,0,0,0,0,0,5,0,2,0,5,5,5
"chr10:43227922-43229953",5,4,11,9,4,5,7,2,0,0,2,0,3,4,0
"chr8:71266628-71337745",3,5,0,0,0,0,3,0,0,3,0,0,2,0,7
"chr6:9421744-9434931",0,0,0,0,0,9,2,4,0,0,0,0,3,0,0
"chr4:66172555-66232512",4,0,0,0,3,0,0,0,0,6,4,8,4,2,2
"chr7:73684650-73748233",2,2,3,0,0,2,4,0,0,3,4,2,4,0,0
"chr1:128239552-128243030",24,14,16,13,18,12,24,12,19,32,17,15,36,35,18
"chr1:203272587-203286711",2,45,3,43,9,3,5,0,9,12,14,5,11,3,6
"chr3:140058428-140061239",11,5,7,9,3,4,9,4,2,2,7,4,0,4,10
"chr12:40307165-40332371",3,3,2,2,3,0,0,0,5,3,0,5,3,2,0
"chrX:51692026-51794841",3,0,2,2,0,3,4,6,0,4,4,2,2,0,6
"chr2:61301866-61319541",6,3,0,5,0,3,0,0,0,3,0,0,3,4,0
"chr13:69023733-69031223",2,3,0,0,0,0,0,3,0,2,0,15,13,3,3
"chr8:48682980-48683667",0,3,0,0,4,0,2,0,0,0,0,3,0,4,0
"chr6:76487880-76492176",16,20,18,24,28,15,30,6,34,34,32,33,23,30,34
"chr5:19536900-19546064",2,0,2,0,5,0,3,0,0,0,3,0,2,3,3
"chr8:73704074-73737419",3,3,0,0,0,0,6,4,0,0,2,0,3,0,0
"chr8:118066987-118085473",3,0,2,0,0,3,0,4,3,6,0,0,2,2,5
"chr8:119447348-119465058",22,5,7,7,8,3,14,5,11,20,10,38,22,32,29
"chr9:46104677-46105695",2,0,8,0,0,4,2,3,0,6,4,0,2,4,5
"chr9:54232163-54235344",9,4,22,6,6,8,8,6,12,12,6,5,3,10,13
"chr12:25001615-25002399",0,0,0,0,2,3,2,2,0,2,3,0,0,0,0
"chr1:18644225-18694013",0,5,0,0,0,0,0,0,5,2,2,0,0,3,3
"chr10:95051553-95054842",0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
"chr5:141215063-141229777",3,4,0,0,0,0,0,0,0,10,4,2,0,0,5
"chr11:68722906-68725314",6,6,4,4,9,0,9,6,6,2,6,8,4,5,0
"chr13:69077866-69092598",0,2,0,0,0,0,0,0,0,0,0,4,2,0,2
"chr10:72369079-72371838",2,3,2,2,0,3,10,4,8,15,6,3,2,2,0
"chr8:67808880-67812158",0,0,0,0,0,0,0,0,0,6,2,0,0,2,3
"chr6:38745004-38762910",7,6,3,2,0,4,0,0,10,4,0,2,2,2,4
"chr1:8846801-8860029",0,6,0,0,2,2,4,0,5,2,3,5,8,5,0
"chr4:28457541-28467072",0,2,4,4,4,2,5,0,6,3,4,8,3,7,0
"chr2:248770225-248811031",5,0,0,3,4,0,0,0,0,0,0,3,0,0,3
"chr9:66768774-66774536",2,0,0,0,0,0,0,0,0,3,0,4,2,2,0
"chr2:185599195-185612494",0,0,0,0,0,0,0,0,0,4,2,0,3,0,0
"chr5:129413066-129457884",3,4,5,4,0,5,7,2,7,8,6,9,5,6,4
"chr6:125714812-125719457",4,3,4,8,0,0,0,0,8,4,0,9,3,2,5
"chr3:33003598-33006797",0,0,0,0,0,0,2,0,0,0,0,2,3,4,3
"chr16:49676737-49693580",2,0,3,4,0,0,0,0,5,0,0,0,0,3,0
"chr9:113311763-113313484",0,3,3,0,0,4,2,0,0,4,0,2,2,2,0
"chr19:42781069-42920390",11,0,0,0,0,0,5,5,0,5,0,5,4,2,7
"chr5:167516581-167526275",6,9,8,5,9,10,13,4,12,10,12,8,17,11,8
"chr4:2146459-2156447",0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
"chr5:124588622-124594190",0,3,3,0,0,0,4,0,0,3,0,0,4,0,0
"chr5:127620259-127629649",9,5,0,4,8,0,3,0,4,7,6,4,3,4,5
"chr14:38413673-38421835",2,0,0,0,0,0,0,0,0,0,3,0,3,5,0
"chr12:5612049-5619907",5,6,5,2,2,0,2,7,0,0,3,2,0,3,0
"chr14:76999946-77005684",7,2,2,4,2,0,2,0,0,9,2,6,5,2,0
"chr7:70688610-70731463",3,0,0,3,0,0,0,0,4,2,3,0,0,0,0
"chr16:71094508-71107647",0,0,0,0,2,0,0,0,3,0,0,0,5,4,0
"chrX:63177769-63182385",13,2,5,6,5,10,8,4,11,18,17,5,18,16,9
"chr2:80226167-80234308",31,12,23,18,2,6,12,3,2,13,13,0,0,0,0
"chr1:21142145-21164430",9,0,6,9,5,0,3,2,2,13,2,6,9,8,6
"chr15:33015618-33017521",2,0,0,0,3,0,2,0,0,2,0,0,3,2,2
"chr13:52565958-52566266",3,0,5,0,0,0,0,0,0,2,0,4,4,7,4
"chr2:157066595-157105004",7,0,0,0,0,0,0,0,0,0,0,12,2,4,2
"chr4:66172555-66219277",18,10,5,7,8,6,12,6,8,10,10,24,12,11,18
"chr9:41309609-41311450",0,0,4,0,2,0,2,0,3,2,3,2,3,2,0
"chr5:74954384-74956829",16,0,16,0,10,0,9,0,0,12,4,14,9,19,14
"chr10:48165219-48194542",5,3,0,0,0,0,4,0,0,5,0,3,9,0,6
"chr10:39125171-39129794",0,0,0,0,0,0,0,0,0,2,0,0,5,4,0
"chr3:159754051-159754822",3,0,0,0,0,0,0,0,2,0,2,0,4,0,0
"chr6:9405093-9434931",23,9,15,18,22,16,24,20,25,28,13,27,36,22,21
"chr17:53963185-53968528",2,3,0,0,7,2,3,0,0,0,3,3,3,3,0
"chr17:19160994-19225009",0,14,0,3,0,0,0,0,0,0,4,0,0,0,0
"chr10:18326421-18402658",0,0,0,0,0,3,3,0,0,0,0,0,4,0,2
"chr6:129864989-129890111",2,0,3,0,3,4,3,0,0,3,8,2,4,5,4
"chr1:256607892-256646244",2,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"chr15:88651499-88659273",15,0,6,5,9,4,5,3,5,7,8,8,7,6,6
"chr2:18492291-18531203",3,0,0,0,0,0,0,0,0,0,0,3,2,3,0
"chr3:112752502-112762808",0,4,2,3,2,0,6,4,5,6,2,2,6,0,5
"chr12:29976309-29988732",9,7,6,0,0,3,2,0,2,5,0,5,5,2,2
"chr5:40847502-40856420",9,2,5,0,7,6,5,3,11,11,5,4,9,4,5
"chr6:78285568-78298091",3,0,2,0,0,2,3,0,3,4,0,5,8,4,11
"chr1:28362167-28375861",4,0,3,0,0,2,0,0,0,0,0,0,2,6,2
"chr6:125438435-125553497",0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
"chr9:113534378-113545068",2,8,2,0,0,0,4,3,3,5,5,3,0,0,2
"chr7:64125692-64131186",0,4,3,2,0,0,3,0,3,11,0,0,0,0,0
"chr1:104696204-104750940",7,0,0,0,2,0,0,0,0,5,3,0,0,5,2
"chr10:46771409-46776306",8,5,2,0,6,0,6,0,0,5,3,0,5,4,0
"chr1:126188351-126195625",8,2,7,5,0,3,4,4,6,4,6,4,13,3,2
"chr10:37764317-37764822",3,0,2,0,5,4,2,0,5,10,2,0,6,2,7
"chr6:21301779-21323737",4,0,4,4,0,0,0,2,3,0,3,7,6,0,0
"chr17:24045781-24058139",0,0,4,0,0,2,0,0,0,8,0,2,0,2,6
"chr2:38096882-38097500",5,0,0,5,3,5,8,0,8,5,0,4,9,3,7
"chr4:49210934-49220556",7,0,4,4,5,8,2,0,6,8,8,6,4,4,9
"chr14:2944122-2946057",2,3,3,0,0,0,0,0,2,6,3,3,4,0,0
"chr3:112885985-112899649",2,4,2,2,0,0,4,2,2,0,0,5,0,4,0
"chr1:243373401-243376079",6,5,6,0,2,3,2,3,4,0,2,5,9,3,5
"chr3:64554659-64556084",4,4,4,2,0,0,2,0,5,8,0,2,10,0,7
"chr9:94463647-94464799",0,0,5,0,0,0,5,0,5,4,0,3,0,5,8
"chr7:80721364-80745256",4,2,0,0,0,0,0,2,5,2,2,6,7,5,2
"chr10:75337353-75340473",0,0,0,0,6,2,0,0,3,6,3,4,3,6,5
"chr18:3175483-3176344",0,2,4,2,4,2,4,4,0,11,9,3,4,3,7
"chr3:94360855-94363073",5,3,0,0,3,6,3,0,0,3,0,3,3,5,0
"chr14:114649026-114649217",11,6,9,5,0,0,3,0,10,6,0,3,3,0,4
"chr11:34611539-34631134",2,0,5,5,5,0,6,9,3,3,4,7,5,10,6
"chr10:57535289-57538307",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"chr1:126573474-126583015",17,18,18,21,17,18,39,23,11,16,29,7,16,11,20
"chr11:70130510-70156430",0,3,2,4,4,0,0,2,0,0,0,0,0,0,0
"chr4:64889575-64891921",0,0,0,0,0,0,0,0,5,2,0,3,2,2,3
"chr11:24491881-24498116",0,7,0,2,0,0,10,3,2,7,0,7,5,2,4
"chr6:136102013-136107031",5,13,5,3,3,5,9,4,12,19,0,6,8,6,14
"chr14:60573253-60586776",2,0,4,2,5,2,0,4,4,0,0,3,3,6,0
"chr1:246648294-246649407",6,11,7,7,3,4,5,4,0,3,13,0,2,5,0
"chr6:80085774-80092480",6,4,0,8,0,0,0,2,7,0,3,2,3,0,0
"chr16:10920598-10925471",6,2,0,2,0,2,0,3,5,6,2,4,2,3,0
"chr18:61308852-61311205",11,8,12,10,9,0,13,5,2,6,8,11,7,10,16
"chr14:84719215-84751768",6,0,0,0,0,0,0,0,0,0,0,0,7,2,2
"chr6:3328492-3345418",3,0,0,0,8,2,2,0,3,0,0,0,5,0,0
"chr11:7355304-7362812",2,0,0,0,0,0,2,2,2,3,0,3,3,3,0
"chr11:69018396-69064671",2,2,3,2,0,3,2,0,0,9,2,5,0,3,4
"chr2:113322714-113345579",3,3,5,0,3,0,4,0,0,0,0,2,0,0,0
"chr10:29318809-29319752",53,34,42,29,45,23,61,41,55,68,48,31,58,45,53
"chr5:154919349-154929004",2,0,0,2,0,4,0,3,0,0,0,2,0,0,0
"chrY:523566-532697",0,0,0,0,0,3,0,0,0,0,0,0,5,4,0
"chr1:242716557-242737019",6,4,0,2,0,0,2,0,3,0,0,0,2,0,0
"chrX:52134152-52181132",0,0,0,0,0,2,0,0,0,0,0,4,6,0,4
"chr5:100493404-100640984",5,12,8,6,16,3,8,8,8,7,7,9,8,9,8
"chr4:66322916-66340458",0,0,0,0,0,0,0,0,0,3,0,6,0,0,3
"chr4:66193731-66200637",9,0,4,3,6,2,5,0,5,10,2,9,8,11,6
"chr9:92325183-92327598",2,0,5,3,3,3,2,3,2,2,7,8,10,3,5
"chr17:53963185-53966929",0,0,0,0,0,0,0,0,0,0,0,0,4,3,3
"chr8:118993069-118995378",0,2,0,2,0,0,0,0,0,0,0,5,3,2,0
"chr14:83245280-83253764",5,6,0,0,0,0,0,0,0,3,0,2,0,0,0
"chr1:15488392-15567557",0,5,3,0,0,0,0,3,0,2,0,0,0,3,0
"chr4:6866069-6869642",5,2,0,3,0,0,0,2,0,5,0,0,4,2,3
"chr10:35876034-35876397",11,3,2,5,4,2,2,3,12,5,0,4,3,4,5
"chr1:247944245-247945662",14,4,2,4,11,5,5,5,6,7,0,13,15,9,9
"chr17:36602134-36627167",3,4,3,0,0,2,11,4,3,5,0,3,4,2,3
"chr8:439822-456940",4,4,2,4,0,5,4,3,12,8,5,3,9,0,5
"chr11:89434192-89447041",0,0,0,3,2,2,0,2,0,4,0,0,5,4,3
"chr1:127814440-127858479",0,0,0,0,0,0,0,0,2,0,0,3,4,0,4
"chr5:160066006-160070914",6,6,13,3,2,2,7,2,5,7,3,8,14,4,18
"chr5:7703776-7780390",17,0,10,8,16,10,12,4,14,16,8,15,15,15,18
"chr1:164025518-164064815",23,16,27,15,28,16,24,10,19,20,24,20,28,19,27
"chr10:67936673-67982051",5,0,0,5,0,5,2,0,5,0,2,0,7,2,2
"chr4:161652798-161658514",2,5,0,8,3,0,4,0,3,5,0,8,11,4,11
"chr1:175200414-175218889",7,0,0,0,3,0,4,2,0,5,0,6,7,0,4
"chr12:30082881-30083826",9,4,4,5,6,2,6,2,5,12,9,8,9,6,4
"chr17:52477332-52555114",23,7,27,16,6,9,12,10,12,22,11,22,22,24,8
"chr2:34373875-34404958",24,21,17,15,13,15,9,10,6,9,8,13,5,8,6
"chr18:77489360-77520779",3,0,4,0,0,0,3,0,0,2,2,3,3,0,4
"chr6:28235696-28249256",0,3,0,0,0,0,0,0,5,0,0,0,3,4,4
"chr4:66172555-66232564",21,21,21,4,0,5,26,14,13,18,13,22,29,29,0
"chr2:30505860-30508276",0,0,0,2,0,0,0,0,0,0,0,2,0,2,2
"chr5:73923649-73951450",0,2,2,2,0,0,0,0,0,0,0,3,4,2,2
"chr2:218919131-218929338",0,2,3,0,0,0,0,3,3,0,0,7,8,0,5
"chr14:88761036-88775039",5,5,0,0,0,0,2,0,0,0,0,0,3,2,5
"chr18:81289815-81428974",9,0,6,0,4,4,4,5,4,4,8,3,9,0,9
"chr7:114550936-114562987",0,0,0,0,0,0,0,0,5,2,0,0,0,6,0
"chr18:61323689-61340634",20,11,15,11,12,7,9,13,21,10,14,16,17,10,7
"chr1:154405931-154411147",4,4,0,2,0,0,0,3,5,2,0,0,0,0,3
"chr3:54509941-54519757",4,0,9,2,0,0,4,3,3,5,8,10,13,6,6
"chrX:110943198-110944917",0,0,2,0,0,0,0,0,2,4,0,0,0,0,0
"chr12:628708-636629",0,4,5,5,5,3,10,6,7,15,13,4,15,12,7
"chr20:22822066-22856689",8,3,0,3,0,0,3,0,4,3,7,3,0,2,2
"chr4:58469325-58485447",3,0,6,4,0,0,3,3,5,4,0,2,5,4,2
"chr6:135786660-135797661",10,12,18,7,8,8,9,10,12,18,10,21,16,9,6
"chr3:150005719-150014299",4,3,0,0,0,0,0,0,0,0,0,0,2,3,0
"chr8:26290097-26303578",11,4,5,5,6,3,6,3,4,10,8,4,12,9,13
"chr9:20794681-20817197",0,0,0,0,2,2,0,0,0,3,0,3,0,0,6
"chr17:5514017-5571375",15,2,0,5,5,3,0,3,0,4,2,12,10,6,16
"chr15:70790038-70792497",0,0,0,3,4,0,3,2,8,10,2,0,6,0,0
"chr14:104958186-104960143",4,0,2,2,0,0,0,0,3,3,5,0,2,3,3
"chr19:34249087-34272192",4,0,0,2,6,0,6,2,3,3,4,8,3,8,7
"chr9:37910962-37923009",19,3,3,3,5,4,14,3,3,3,5,7,11,10,3
"chr2:258825484-258830770",3,3,0,0,3,0,0,0,0,0,4,0,0,0,0
"chr10:78117809-78126033",0,0,0,0,4,0,0,0,0,4,2,0,0,0,0
"chr11:57442466-57454443",6,5,4,2,6,5,18,7,10,38,6,9,9,12,9
"chr17:5429865-5436758",6,4,0,0,4,5,2,0,3,8,3,2,12,8,5
"chr11:34495233-34500943",14,19,26,5,4,6,8,10,21,13,9,12,9,17,16
"chr4:168260038-168261508",0,0,0,0,0,0,0,0,3,5,0,0,0,0,0
"chr1:282225916-282231487",0,0,0,0,0,0,0,0,2,3,0,0,2,3,2
"chr18:17282002-17289722",0,0,0,0,0,0,0,0,0,0,0,3,2,6,2
"chr20:27278618-27279990",11,8,11,15,10,3,18,6,4,24,8,9,10,7,7
"chr7:73684650-73698020",2,2,4,0,0,3,0,0,7,0,0,0,4,0,0
"chr2:220435620-220441299",0,3,3,9,0,0,3,2,7,7,18,3,8,0,2
"chr4:49210934-49232570",5,0,2,2,3,0,0,0,3,2,4,0,0,0,2
"chr10:57549452-57549919",0,7,4,4,6,0,4,4,0,0,8,3,0,2,0
"chr17:85046029-85057912",4,4,0,0,0,0,4,0,0,6,0,6,10,0,5
"chr15:33308128-33313813",4,0,0,0,0,0,2,2,0,7,0,7,2,8,4
"chrX:13262784-13279026",0,0,0,0,0,0,0,0,2,5,0,0,0,0,0
"chr15:45437783-45445017",0,2,0,0,4,0,0,0,0,0,0,3,0,3,4
"chr8:87521066-87531662",0,0,0,0,0,0,0,0,0,0,0,3,2,4,0
"chr7:102723273-102724348",4,7,9,2,0,3,0,5,2,0,5,0,0,0,0
"chr4:183483025-183487172",0,2,0,0,0,0,4,0,3,3,0,2,4,2,0
"chr3:2021173-2037677",0,0,0,0,0,0,0,0,3,5,3,0,3,0,0
"chr1:219018599-219028923",7,0,3,0,6,0,3,0,7,4,3,5,6,8,3
"chr15:70790038-70819895",4,0,2,0,4,0,3,0,0,2,0,0,0,3,2
"chr1:217835316-217844959",2,0,4,2,0,0,0,0,0,0,2,0,2,0,0
"chr14:60580466-60586776",0,0,0,0,0,0,0,0,0,0,0,2,3,0,6
"chr1:177129021-177130995",4,0,2,0,0,2,2,0,3,2,0,2,0,3,3
"chr3:60029646-60032771",0,0,0,0,2,0,0,0,2,0,4,0,0,2,3
"chr4:171770056-171787877",11,4,5,0,5,4,2,3,0,11,6,5,4,8,11
"chr2:226925637-226942478",6,0,5,3,4,4,0,6,3,2,0,2,10,4,2
"chr13:113832448-113836291",6,3,4,0,5,4,0,2,6,3,0,2,0,3,0
"chr8:72065616-72067595",7,6,8,0,3,3,4,2,8,10,5,6,6,5,4
"chr19:17294202-17298165",0,0,3,0,0,0,0,0,0,0,0,0,4,5,0
"chr8:72823430-72828397",4,2,4,5,0,0,0,2,3,3,0,6,9,7,9
"chr19:34270069-34310855",0,0,0,0,0,2,0,0,0,0,0,0,3,2,2
"chr10:29318809-29330456",2,0,4,4,6,3,5,0,4,8,6,6,8,13,7
"chr2:232151300-232155897",4,0,5,5,2,3,0,0,5,3,0,8,3,7,3
"chr16:83050847-83058847",3,3,0,0,2,3,3,4,5,11,3,4,6,8,7
"chr4:177261696-177297215",0,0,0,0,0,0,0,0,0,2,0,2,3,2,0
"chr10:93464374-93483645",0,0,0,0,0,0,3,0,0,0,0,3,0,4,0
"chr6:76620895-76626199",2,0,0,0,5,3,8,7,0,2,7,3,0,3,6
"chr8:28018432-28026404",71,38,55,25,41,30,0,28,47,48,20,26,41,32,45
"chr4:8223840-8241173",3,5,6,2,5,3,2,0,0,2,2,0,0,0,2
"chr17:15857684-15858717",3,5,2,0,0,0,0,0,5,0,2,5,3,2,5
"chr14:23630512-23654497",4,0,5,0,0,0,0,0,3,0,3,2,0,3,0
"chr11:31943121-31955266",5,2,7,0,6,4,0,0,7,8,3,0,0,3,0
"chr19:55903008-55905737",0,0,0,0,0,0,0,0,0,3,2,0,3,0,0
"chr4:27549175-27563899",3,2,5,0,0,0,0,0,2,0,6,2,2,0,0
"chr5:147363511-147368505",10,7,13,5,3,6,6,0,9,15,5,14,8,6,0
"chr3:94736244-94739909",4,5,0,0,0,4,0,0,0,0,0,3,2,0,0
"chr2:226999743-227021305",3,0,5,0,0,0,2,0,0,7,2,10,0,0,4
"chr12:10499000-10534434",4,3,7,2,5,0,0,0,3,0,3,6,3,3,7
"chr3:81121255-81143240",13,12,8,13,16,9,18,13,16,16,18,12,12,13,14
"chr3:59847598-59862336",0,2,0,0,0,0,3,0,4,9,2,4,3,2,4
"chr18:16472884-16475633",0,0,0,0,0,2,3,0,7,0,2,8,6,5,0
"chr1:29457380-29471715",2,0,0,0,2,0,2,0,2,2,0,0,3,0,0
"chr11:87574249-87591013",0,4,0,2,0,0,0,0,3,2,0,2,2,0,5
"chr5:99465650-99474162",0,2,0,0,0,0,3,6,0,4,2,2,0,4,3
"chr1:220032746-220034697",0,0,0,2,2,3,2,0,0,3,0,3,0,0,0
"chr2:117666300-117666646",7,3,4,4,6,6,7,8,3,12,8,13,20,18,15
"chr5:155850980-155851664",57,43,19,24,23,17,31,21,34,49,22,39,50,58,34
"chr1:88586311-88592011",7,3,0,0,4,0,6,2,4,2,0,2,2,6,5
"chr3:104816866-104818862",0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
"chr11:34631080-34646928",0,2,0,3,0,2,0,0,6,0,3,0,5,0,2
"chr10:48178920-48200848",0,0,0,0,0,0,0,0,0,0,2,4,3,0,5
"chr3:43271595-43295335",0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
"chr4:147527096-147528435",2,2,0,0,0,0,6,5,0,2,2,3,4,2,7
"chr4:11460075-11497530",0,0,0,0,0,0,2,0,2,0,3,0,0,0,0
"chr2:61054405-61054772",4,4,5,4,3,0,2,0,5,0,0,0,2,0,7
"chr6:104798968-104800369",2,0,0,0,2,0,0,0,0,4,3,4,3,5,4
"chr10:46824807-46826650",0,7,0,0,3,2,8,4,7,4,4,3,0,2,0
"chr20:19381829-19383486",0,0,0,0,0,0,3,0,2,3,0,5,6,2,0
"chr17:38026513-38080864",0,0,7,4,0,10,0,0,11,7,0,3,2,5,10
"chr3:6464953-6472752",11,12,9,13,13,4,13,5,7,6,5,9,6,9,13
"chr5:7660223-7703890",9,2,2,0,0,0,0,2,4,4,3,0,5,0,0
"chr10:48452001-48528848",4,3,5,3,2,2,2,2,0,0,2,0,0,3,0
"chr13:97022518-97023051",7,0,4,2,4,0,10,3,9,9,4,2,0,2,2
"chr16:14184372-14186953",0,3,2,0,0,0,0,0,0,0,0,3,5,3,0
"chr6:18919493-18939027",0,0,0,3,0,0,0,0,2,2,2,0,3,2,0
"chr3:123285078-123304722",0,0,0,4,0,0,3,2,0,2,0,0,3,2,3
"chr5:7777226-7798747",8,4,6,10,8,2,7,5,6,7,6,5,7,8,7
"chr2:20507150-20626804",0,7,0,0,0,0,3,2,4,10,0,6,4,7,0
"chr1:175700307-175720685",5,5,3,10,0,0,0,2,3,3,0,4,3,5,6
"chr6:135672583-135696475",5,0,3,0,0,0,6,0,3,7,0,0,5,0,0
"chr3:150002101-150014299",0,0,0,0,2,0,0,0,0,2,2,5,3,0,2
"chr2:94708675-94720889",7,0,4,7,5,6,2,5,11,5,10,10,12,7,7
"chr8:60493750-60521742",0,0,0,0,0,0,0,0,2,5,0,0,0,0,0
"chr10:61476849-61483913",2,3,3,3,5,6,3,0,6,4,10,4,4,0,6
"chr8:13085939-13090209",11,6,5,14,4,4,0,6,8,13,4,11,0,18,8
"chr13:26277463-26280241",7,4,0,0,0,4,2,10,18,11,6,3,8,4,3
"chr7:66743103-66747728",4,0,0,0,3,4,2,0,0,4,0,0,0,0,2
"chr6:4518806-4520635",69,34,63,23,43,18,43,32,47,47,26,90,80,74,71
"chr17:12322146-12352876",11,13,2,3,0,5,8,4,9,9,12,9,16,17,6
"chr4:8223840-8241220",14,6,11,3,3,6,4,7,4,7,6,0,7,9,6
"chr7:59556898-59587384",11,10,3,3,12,12,7,3,8,10,5,8,13,12,12
"chr10:106264856-106265494",10,12,15,4,5,6,3,5,10,9,6,5,4,5,12
"chr13:103194816-103197818",0,0,0,0,3,0,0,0,0,2,3,0,0,0,0
"chr10:61461420-61498597",7,2,2,0,6,0,6,6,6,0,0,5,3,3,3
"chr5:163070742-163071773",0,0,0,0,0,0,0,0,5,2,0,4,0,0,2
"chr5:100493404-100523952",3,4,2,5,4,5,6,0,6,8,3,2,6,5,5
"chr1:220039308-220042767",3,0,9,4,0,0,4,0,10,4,3,0,5,6,5
"chrX:51692026-51719653",7,0,0,0,0,0,0,0,0,0,0,4,2,3,5
"chr14:84739856-84751768",2,0,0,0,0,0,0,0,2,0,0,3,2,2,0
"chr6:72392025-72430205",4,3,2,0,5,0,2,0,3,0,0,0,3,3,2
"chr14:9421418-9440942",6,4,6,2,0,3,3,4,7,0,0,0,3,0,0
"chr6:106053312-106055105",3,0,0,0,0,0,0,2,5,2,2,8,6,0,0
"chr7:114550936-114573932",0,0,0,0,0,0,0,0,0,0,3,3,0,5,4
"chr11:45487965-45497839",2,4,0,4,0,2,0,4,0,0,0,3,0,0,0
"chr17:63860368-63879166",0,2,0,0,5,0,4,2,2,6,3,2,2,6,8
"chr2:24067948-24083767",7,3,8,3,2,3,4,4,12,2,0,0,4,6,3
"chr12:14608110-14703546",0,3,0,3,0,3,3,0,0,4,0,0,0,0,0
"chr5:135354650-135359472",2,3,2,4,0,0,4,2,0,2,2,0,0,0,2
"chr6:91942178-91961861",0,2,0,0,0,0,0,0,0,0,3,3,5,6,0
"chr13:50211625-50220923",3,5,0,2,4,0,2,0,0,6,2,4,8,0,0
"chr2:247858119-247883725",0,3,5,0,0,0,2,0,3,2,3,4,2,2,5
"chr8:46716191-46723643",0,3,2,0,2,3,4,0,4,2,0,0,0,0,0
"chr3:67751613-67755221",8,0,4,2,0,4,2,0,0,4,8,3,0,0,0
"chr2:195768840-195795666",0,0,0,3,3,3,0,0,2,7,3,3,6,3,2
"chr5:146964481-146974020",8,2,8,2,6,0,3,0,3,8,5,9,6,7,3
"chr18:48853173-48874963",8,5,3,2,3,9,8,0,5,4,2,12,8,14,3
"chr2:188301023-188330330",14,3,15,4,7,10,11,7,16,8,6,18,12,11,11
"chr10:57549452-57563686",2,2,0,5,3,0,2,2,0,4,0,3,0,0,6
"chr18:73479863-73490210",0,2,3,0,4,3,2,2,0,3,0,0,0,0,0
"chr5:128130304-128136348",2,2,0,3,2,3,4,4,2,2,0,0,0,4,4
"chr9:1442054-1485363",8,7,14,2,11,3,21,8,8,16,12,15,24,10,8
"chr18:1342696-1346489",7,2,0,0,2,0,0,2,4,0,3,2,0,0,0
"chr13:68752167-68763048",0,2,2,3,2,0,0,0,0,0,2,2,2,0,0
"chr7:35079420-35095720",0,0,0,0,0,0,0,0,0,6,0,7,8,0,0
"chr17:5511386-5571375",6,2,4,7,5,3,5,2,4,3,0,9,16,12,17
"chr19:49158646-49159228",10,5,6,3,7,2,5,7,7,4,12,0,2,8,5
"chr4:31194862-31320090",3,4,0,0,0,0,0,0,4,0,0,0,0,0,0
"chr1:1742558-1750895",0,2,0,0,2,0,2,0,3,0,0,3,3,5,0
